TotalGHGEmissions,SiteEnergyUseWN(kBtu),log-SiteEnergyUseWN(kBtu),log-TotalGHGEmissions
172.84,5001979.0,15.425344392011068,5.158135335948174
13.71,2009194.0,14.513244702302272,2.688527534613346
4.3,693616.0,13.44967521395203,1.667706820558076
48.35,2114374.0,14.56426981851711,3.8989377658794906
174.37,4786990.0,15.381412588280963,5.166898027681201
24.56,1323793.0,14.09601241424998,3.241028629509334
5.71,915743.0,13.727492128613044,1.9035989509835904
11.26,1754563.0,14.377730950969069,2.506341930508065
0.64,100020.0,11.513135442923314,0.4946962418361071
193.87,6454983.0,15.680363103561124,5.272332669576043
145.57,7517130.0,15.832695107172848,4.987503130039209
60.79,2195408.0,14.601878919707683,4.123741539072888
50.54,1994269.0,14.505788626555981,3.942358205224219
49.55,1544559.0,14.250249638109699,3.9229629454664803
45.68,2651673.0,14.790701696638344,3.8433158074183553
46.7,3057785.0,14.933201682643071,3.8649313978942956
6.44,1033733.0,13.84868804757027,2.0068708488450007
6.75,1093933.0,13.90529093107655,2.0476928433652555
75.48,2230728.0,14.61783899584383,4.337029268743146
182.11,8979862.0,16.010495184037286,5.210087065153623
4.78,708553.0,13.470981552569098,1.7544036826842861
6.48,1041486.0,13.856160057608143,2.012232791986386
357.52,14738643.0,16.505983445921114,5.881984446489161
88.54,3585677.0,15.092458135473583,4.49468545281282
5.77,889124.0,13.697993112035816,1.9125010869241836
5.36,858838.0,13.663336756158735,1.8500283773520307
7.12,1124994.0,13.933289149166336,2.0943301541735866
6.11,972119.0,13.787234532612537,1.9615022438151495
68.05,2307963.0,14.651876308568202,4.234830879855301
276.99,18476226.0,16.731995436666296,5.627585141820636
43.56,3321657.0,15.015974613825557,3.7968365956190286
5.95,910794.0,13.72207312347725,1.9387416595767009
190.58,9596650.0,16.076924741407627,5.255305475954746
3.62,519573.0,13.160764524035468,1.5303947050936475
14.65,593462.0,13.293730149049761,2.750470916986162
5.07,821791.0,13.619242600655419,1.803358605071407
28.29,4308575.0,15.276118013056111,3.377246160839642
10.14,1537112.0,14.245416539662134,2.410542234499138
9.65,1503421.0,14.223254401115843,2.365559892155434
8.57,572627.0,13.2579915702061,2.258633205464863
20.32,1193914.0,13.992748381120876,3.0596455992976437
10.44,1608839.0,14.291023980383606,2.437115985951652
13.7,1266787.0,14.05199512091467,2.6878474937846906
3.88,615801.0,13.330680762274993,1.5851452198650557
15.53,997777.0,13.813286085659287,2.805176911832933
6.38,1013804.0,13.829221136947462,1.998773638612381
21.02,732311.0,13.503961931641651,3.091951131294534
6.22,1012743.0,13.828174036584292,1.9768549529047348
4.0,648919.0,13.383064721524335,1.6094379124341003
41.06,1672928.0,14.330086540335596,3.7390971702745537
10.97,1084663.0,13.896780819577389,2.482403519569882
45.9,2658998.0,14.793460294143852,3.8480176754522337
3.59,238255.0,12.381101004829986,1.5238800240724537
33.54,1647909.0,14.315018376309798,3.5421180727185324
3.61,573082.0,13.25878583686483,1.528227857008557
12.62,1002301.0,13.817809912421522,2.611539300721366
253.53,10121053.0,16.130128366597965,5.539418707236024
15.6,957632.0,13.77221989378501,2.8094026953624978
34.81,2007147.0,14.512225366963014,3.5782271840103412
9.62,1380283.0,14.137799833061518,2.362739015813793
34.92,1505515.0,14.224646254545892,3.581294243433999
3.78,596139.0,13.298230817791818,1.5644405465033644
45.07,2214713.0,14.610633833485888,3.8301619789478254
5.66,858279.0,13.662685665559017,1.8961194845522977
61.88,1640078.0,14.310254969371917,4.141228148120951
8.81,806440.0,13.600386018260735,2.2834022735772717
3.38,559417.0,13.234652236565173,1.4770487243883548
97.61,4561708.0,15.333207891979578,4.591172676344238
4.62,706480.0,13.468051587609919,1.7263316639055997
12.26,622651.0,13.341743054221547,2.5847519847577165
5.39,766628.0,13.549758260589547,1.8547342683894434
3.02,433443.0,12.97951788577394,1.3912819026309295
6.73,1038496.0,13.853285033512234,2.0451088625993306
10.23,1551650.0,14.254830083303975,2.418588768750352
5.02,817006.0,13.613402941736892,1.7950872593207297
1.58,259455.0,12.466342410371617,0.9477893989335261
168.62,8267826.0,15.927882275520377,5.133560640933554
2.23,331380.0,12.711024049802361,1.172482137234565
33.17,1758296.0,14.379856284937693,3.5313480661272005
12.75,543430.0,13.20565802256214,2.6210388241125804
5.65,923329.0,13.735741979380592,1.8946168546677629
19.46,1884086.0,14.448953911396208,3.0184717605234805
3.26,521699.0,13.164847989010484,1.449269160281279
15.09,2524052.0,14.74137650083799,2.7781979610042917
3.4,558450.0,13.232922158637976,1.4816045409242156
31.13,1530089.0,14.240837115167993,3.469790173127767
8.37,1231746.0,14.023944044844079,2.2375130962503307
6.05,903945.0,13.714524903076862,1.9530276168241774
36.78,2160662.0,14.585925677006983,3.6317798620733637
7.85,1205113.0,14.002084726241174,2.180417459019838
7.06,1110346.0,13.920183137047989,2.0869135565185366
34.03,1334923.0,14.104384919357027,3.5562048372093953
22.37,770089.0,13.55426267011645,3.1514531485507664
1.97,344505.0,12.749866785829903,1.0885619528146082
5.11,786080.0,13.574815119536817,1.809926773183504
138.37,4868779.0,15.39835395032804,4.937132267131418
5.11,852877.0,13.656371791625828,1.809926773183504
27.81,1184035.0,13.984439499369259,3.360722549096437
20.1,2803237.0,14.8462857355684,3.0492730404820207
10.32,1481017.0,14.208240247126112,2.4265710727750367
12.48,1790120.0,14.397793773297675,2.601207105484161
32.34,1994281.0,14.50579464377727,3.506757877322648
24.34,1622790.0,14.299658064329122,3.232384174892993
6.89,1066352.0,13.87975497335699,2.065596134857783
4.36,707893.0,13.470049643952947,1.6789639750827108
4.73,732353.0,13.504019282600861,1.7457155307266483
5.79,912421.0,13.723857881333153,1.9154509415706047
4.91,790007.0,13.57979835097421,1.776645831418007
4.67,749354.0,13.526968115500338,1.7351891177396608
5.52,874649.0,13.681579085318411,1.8748743759385615
21.24,919086.0,13.7311360649746,3.1018924693823817
34.38,782790.0,13.570621017248389,3.566146688731639
337.46,8723385.0,15.981518023267453,5.82440591697994
8.09,1180511.0,13.981458800640283,2.2071749081893874
35.69,5352114.0,15.493002367853823,3.6025042383671906
25.48,2705438.0,14.810774749146544,3.2763897310688073
4.19,663940.0,13.405948569089007,1.6467336971777973
4.9,702385.0,13.462238389441536,1.7749523509116738
16.06,2478413.0,14.723129397434468,2.836736542063533
83.35,4264182.0,15.265761161355295,4.434974808991977
95.63,4784182.0,15.380825826389357,4.570889252011217
9.26,1507238.0,14.225790058265641,2.3282528397426234
13.65,2074990.0,14.545467374288132,2.6844403354630764
18.89,2800516.0,14.845314600958181,2.9902170928658807
4.25,669358.0,13.41407581700398,1.6582280766035324
27.37,721961.0,13.489727784910926,3.34533224882076
2.95,463347.0,13.046233670614026,1.3737155789130306
4.46,721116.0,13.48855667772057,1.6974487897568136
4.53,725752.0,13.494965015533172,1.7101878155342434
60.52,3780559.0,15.145382704771066,4.119362325197389
14.38,2225403.0,14.615449030133798,2.733067964077498
27.99,1415415.0,14.162934038784883,3.3669509429335642
129.75,7530139.0,15.834424191900718,4.873287102945032
8.98,1395439.0,14.148720335692017,2.300583090323373
3.79,606859.0,13.316053400935443,1.5665304114228238
48.99,1441461.0,14.181168434284059,3.911822985425479
3.54,530243.0,13.181092556945654,1.5129270120532565
39.54,4938736.0,15.412620188459272,3.702289141023854
76.48,4010498.0,15.204426230443618,4.350019838538795
9.83,1459985.0,14.193937404597449,2.382320061012899
3044.63,95443368.0,18.374043634795626,8.021463055295582
3.91,586266.0,13.28153059619,1.5912739418064292
4.04,639966.0,13.369171891506463,1.6174060820832772
74.33,2002887.0,14.51010069695878,4.321878461837604
119.57,5967914.0,15.601908178136961,4.79223049712922
21.17,2629238.0,14.782205008670946,3.09874002362822
96.81,4857313.0,15.395996168198492,4.5830268213024015
4.64,735656.0,13.50851925647537,1.7298840655099674
41.9,2497257.0,14.73070388791314,3.758871825933971
28.37,1563046.0,14.262147679328988,3.379973745210529
4.16,672860.0,13.419294049404932,1.6409365794934714
5.6,803896.0,13.59722643050165,1.8870696490323797
11.41,1768314.0,14.38553767373061,2.5185025992165158
3321.02,102641984.0,18.446757617523467,8.108328310624714
2.72,426299.0,12.962898602753302,1.3137236682850553
302.56,14470579.0,16.487628180734568,5.715579284535712
5.68,839449.0,13.640502194464544,1.8991179875485542
2.17,301728.0,12.617284542503203,1.1537315878891892
36.65,1383109.0,14.139845144721866,3.6283329542459026
11.17,1602030.0,14.286782757234702,2.498973906999436
12.54,1798899.0,14.402685924950777,2.605648267484129
20.53,2116507.0,14.565278118761155,3.0694473113762717
11.59,1881400.0,14.447527270038929,2.532902848056256
34.89,3805916.0,15.152067518928344,3.580458705159516
12.03,1864552.0,14.43853190404844,2.567254391136754
4.84,785427.0,13.573984071114463,1.7647307968401356
10.18,875504.0,13.68255614171401,2.414126467726953
4.19,665279.0,13.407963283651785,1.6467336971777973
8.31,1230319.0,14.022784856113805,2.231089091288976
6.44,728071.0,13.498155223387332,2.0068708488450007
7.79,1194603.0,13.993325307675875,2.1736147116970854
70.78,3778573.0,15.144857247742339,4.273605885719461
4.33,682693.0,13.433802014734384,1.673351238177753
5.15,805654.0,13.59941089015139,1.8164520818184267
5.84,937463.0,13.750933636089403,1.922787731634459
6.82,1028477.0,13.84359059747204,2.05668455455722
40.6,1346188.0,14.112788195376949,3.728100167267218
95.82,2557141.0,14.754400786560083,4.572853584511548
29.44,1234055.0,14.025816863292992,3.415757532993485
61.15,1668597.0,14.32749431083978,4.12955081795672
86.9,2325312.0,14.659365211598557,4.476199804691132
4.32,697772.0,13.455649113950962,1.6714733033535532
349.47,13845827.0,16.4434945177827,5.859275110800027
8.17,1313418.0,14.088144218905121,2.2159372862683733
49.32,2503428.0,14.73317195005439,3.918402612392185
3.54,567002.0,13.248119873701183,1.5129270120532565
24.36,2926121.0,14.889188554839947,3.233173129569025
346.25,10898812.0,16.20416444218687,5.850044981634453
81.85,2208175.0,14.607677393347366,4.417031743872572
98.88,2832145.0,14.85654528613922,4.603969465411573
562.78,28779126.0,17.175160925398448,6.334664104478621
188.77,12105393.0,16.309161696358267,5.245812812565887
5.6,405622.0,12.913179435765779,1.8870696490323797
160.28,3894277.0,15.175018854250954,5.083141984883004
10.9,1688467.0,14.339332166895867,2.4765384001174837
6.04,984579.0,13.79997043328254,1.951608170169951
121.87,3262000.0,14.997851368723442,4.81112688587948
281.16,6497346.0,15.686904497702258,5.642474285927797
49.89,1571132.0,14.267307573106926,3.9296664406007413
11.22,1784818.0,14.394827567494268,2.503073953743449
7.52,1151226.0,13.956338888067611,2.1424163408412245
3.72,603990.0,13.311314576143685,1.551808799597464
60.88,1488290.0,14.213139039771056,4.125197025704866
19.59,3282716.0,15.004181991123318,3.0248055210396982
19.91,2108609.0,14.561539520596906,3.0402275134405423
57.32,2988977.0,14.910442080917809,4.065945087700403
27.2,4135889.0,15.235213099072048,3.339321977944068
4.85,738633.0,13.512557813376585,1.766441661243765
98.94,4469361.0,15.312756227096466,4.604570005916059
13.68,2090134.0,14.552739215156372,2.6864860231863696
4.55,185410.0,12.130330261529704,1.713797927758343
4.07,634404.0,13.360442830734517,1.623340817603092
3.86,633677.0,13.35929621796603,1.5810384379124023
38.54,2313491.0,14.65426862935909,3.6773128177424708
4.27,670440.0,13.415690983797866,1.6620303625532709
2.43,382810.0,12.85529667378026,1.2325602611778486
21.29,3053785.0,14.931892690268882,3.1041381473977774
68.78,1780117.0,14.392190212205874,4.245347435758628
111.95,2946833.0,14.896241931663694,4.726945242914012
119.97,3290785.0,15.00663699998319,4.795542580971757
68.26,2305450.0,14.650786876878856,4.237867538974276
110.43,3428978.0,15.047773107191833,4.713396591058963
11.47,1876547.0,14.444944476766432,2.523325759691945
5.87,911303.0,13.722631819808504,1.927164106234258
5.3,840663.0,13.641947334748215,1.840549633397487
40.17,1877139.0,14.445259899894252,3.7177098357818132
4.73,766433.0,13.549503867911552,1.7457155307266483
14.58,2317890.0,14.65616827848026,2.7459880404426023
28.79,1239078.0,14.029878919676287,3.394172766725191
23.17,921762.0,13.734043419604205,3.1851121947153915
6.33,1004810.0,13.820310022088378,1.9919755158985601
78.7,2164450.0,14.58767730758529,4.378269585796169
25.22,850457.0,13.653530306882638,3.2665224783355535
4.86,785377.0,13.573920409529244,1.7681496035889213
4.13,619487.0,13.336648609403676,1.6351056591826783
48.67,1230852.0,14.023217982926372,3.905401129119259
9.2,1515890.0,14.231513942863396,2.322387720290225
3.26,519235.0,13.160113779410507,1.449269160281279
5.18,858033.0,13.662399004724596,1.8213182714695995
24.49,2231562.0,14.618212794783796,3.238286218388024
6.82,1102136.0,13.912761580387215,2.05668455455722
148.7,3971202.0,15.194579629431301,5.008633291425583
224.29,6351498.0,15.664201406002517,5.417388461189051
8.52,1372572.0,14.132197638565255,2.253394848803274
16.01,2216025.0,14.611226059632468,2.8338014064077703
4.45,704034.0,13.464583349813475,1.6956156086751528
4.78,738637.0,13.512563228763867,1.7544036826842861
38.67,2541069.0,14.748095810132222,3.6805952345262387
6.26,1002525.0,13.818033372988646,1.9823798288367047
36.35,1849300.0,14.430318287817968,3.6203329115788265
74.55,2522499.0,14.740761031209901,4.3247946887187485
4.93,761049.0,13.542454337707813,1.780024213009634
6.07,901121.0,13.71139593252947,1.9558604799084813
4.53,696706.0,13.45412022833389,1.7101878155342434
6.74,966764.0,13.781710725252974,2.046401687601636
33.38,1650456.0,14.316562777224707,3.5374749999547035
33.45,1334163.0,14.103815436432118,3.539508997459668
5.95,917828.0,13.729766377741573,1.9387416595767009
8.04,1339272.0,14.10763748738704,2.201659174404085
4.61,710090.0,13.473148409818636,1.724550719534605
5.61,881387.0,13.689253216593462,1.888583653863595
12.05,1836081.0,14.423144511474609,2.5687881337687024
17.98,897606.0,13.707487612294136,2.9433857931817817
5.03,797155.0,13.588805672621461,1.7967470107390942
12.03,1540618.0,14.247694841682282,2.567254391136754
26.44,3419980.0,15.0451455534678,3.3120018028576843
7.53,1069095.0,13.882323989529809,2.143589361503588
41.04,1631879.0,14.305243282391006,3.7386215460087504
66.37,1772951.0,14.388156511931834,4.210199814972569
120.84,3162526.0,14.966881949530876,4.8027087085869065
26.9,1125034.0,13.933324704247829,3.32862668882732
39.56,2479472.0,14.72355659555984,3.702782359282928
4.08,655489.0,13.393138326539395,1.6253112615903906
71.01,1944106.0,14.480313303640076,4.276804998260776
56.68,1513013.0,14.229614245867142,4.054910492976694
70.23,1771952.0,14.387592886093373,4.265914077990263
65.08,1700473.0,14.3464175936918,4.190866129212723
9.51,1505508.0,14.224641604966429,2.3523271848888596
4.1,617360.0,13.333209220930613,1.62924053973028
8.37,1385870.0,14.141839380807296,2.2375130962503307
176.88,5101383.0,15.445022433428704,5.1811091656424955
41.57,1123577.0,13.932028794098857,3.751149779840061
10.84,1686439.0,14.33813035621297,2.4714836294558595
7.81,1215144.0,14.010373969199934,2.175887439948088
4.65,723561.0,13.491941515922537,1.7316555451583497
5.88,912748.0,13.724216203927034,1.9286186519452522
1.62,243030.0,12.40094428620253,0.9631743177730056
14.1,2165211.0,14.588028836102792,2.714694743820879
29.92,1147076.0,13.952727525506056,3.4314032237192214
26.85,4122464.0,15.231961843385916,3.326832966373293
10.43,581979.0,13.274191361861941,2.4362414778067194
51.39,1577240.0,14.271187676082683,3.9587157334201284
9.28,1429141.0,14.172584822164058,2.330200260027019
27.26,4642519.0,15.350767880223412,3.3414473772563813
46.93,1431479.0,14.174219432063992,3.86974161317154
49.63,2156584.0,14.584036510013172,3.924544285981818
12.05,642321.0,13.37284501456651,2.5687881337687024
10.3,1743543.0,14.371430381372466,2.424802725718295
15.94,2286622.0,14.642586614641711,2.8296776892239084
43.15,3038937.0,14.927018670242973,3.787592927049969
6.86,1111734.0,13.921432416039961,2.061786606441115
7.82,1202918.0,14.000261661019115,2.1770218700187
43.35,2034626.0,14.525823067675438,3.7921127087555884
112.52,5573246.0,15.53348838640212,4.731979032851787
27.76,1201212.0,13.998842437543573,3.358985532852846
12.5,479695.0,13.080907848910465,2.6026896854443837
48.21,1441491.0,14.181189246270653,3.8960968548778867
1.06,168939.0,12.037298901281488,0.7227059828014898
5.37,769676.0,13.553726225303821,1.851599469584072
76.58,12352506.0,16.329369596388787,4.351309662011821
256.84,11266246.0,16.237321822570685,5.552339237507183
52.88,1927090.0,14.471522169945228,3.986759351542163
49.93,2573335.0,14.760713669601742,3.9304521408965134
83.17,3383271.0,15.034353846540828,4.432838563223485
55.15,1453424.0,14.18943339806256,4.0280266811844525
24.53,812340.0,13.6076754817281,3.2398542312533927
4.86,820098.0,13.617180343660268,1.7681496035889213
15.74,658094.0,13.397104576785809,2.8178010650613294
18.99,1003660.0,13.819164872815026,2.995232148512309
8.1,1162519.0,13.966100620596732,2.2082744135228043
20.75,1759806.0,14.380714701910428,3.079613757534693
73.65,3041267.0,14.927785091681343,4.312810523985199
150.81,7983964.0,15.892945713196292,5.022629738944624
5.9,953807.0,13.768217672313707,1.9315214116032138
16.89,2725121.0,14.818023755719508,2.884241897520628
5.6,892121.0,13.701358173510254,1.8870696490323797
19.34,494161.0,13.11061867763373,3.012589390620414
7.56,1186552.0,13.986563023055428,2.1471001901536506
20.79,3308963.0,15.012145707424803,3.0814511489565284
13.7,2063103.0,14.539722202804073,2.6878474937846906
256.53,7042517.0,15.767476334639941,5.5511362181719965
3.34,540749.0,13.200712343815304,1.4678743481123135
22.74,968505.0,13.783509956957133,3.167161389181522
4.73,776816.0,13.562960080374781,1.7457155307266483
3.98,571345.0,13.255750259587721,1.6054298910365616
10.9,1564180.0,14.262872922291576,2.4765384001174837
20.95,1818828.0,14.413703445384723,3.08876713952118
32.77,4700396.0,15.363157531198166,3.5195728343974766
103.4,3158151.0,14.965497604368373,4.648229675448539
49.61,2243113.0,14.62337563699904,3.9241491852259864
174.27,4288087.0,15.271351503910253,5.1663276420850845
40.81,2064194.0,14.54025087786513,3.733135545368474
13.36,1916966.0,14.466254807482116,2.664446563620078
23.39,2768949.0,14.833978744929757,3.194173212227829
37.82,1242964.0,14.033010212413389,3.658935577740864
70.77,4872588.0,15.399135975974357,4.273466561441981
203.73,8804885.0,15.990817352639532,5.321692037864487
20.38,734495.0,13.506939828699688,3.062455905596899
7.1,1124048.0,13.932447902791619,2.0918640616783932
58.77,1913488.0,14.464438835203202,4.0905038628361625
13.14,2083202.0,14.549417171087516,2.6490076604684267
33.34,1762640.0,14.382323810468732,3.5363108554693294
8.29,289791.0,12.57691870324269,2.2289385528257473
10.38,1430332.0,14.173417842259616,2.431857428698185
22.82,2102453.0,14.558615791874082,3.170525563927154
10.29,1476506.0,14.205189721096291,2.4239173781615704
141.32,4743273.0,15.37223817253543,4.958078043357579
67.27,2210913.0,14.608916562656141,4.223470431430189
17.49,2810977.0,14.849043023461743,2.9172300453990334
5.97,955638.0,13.770135505656256,1.9416152247724325
23.65,1853302.0,14.43248001051824,3.204776900488699
128.69,3569873.0,15.088040859015322,4.86514698734765
5.42,880942.0,13.688748203619785,1.8594181177018698
18.33,664539.0,13.40685035095957,2.9616582932202395
9.09,1434747.0,14.176499781998562,2.3115448343655176
20.29,1052734.0,13.86690209752561,3.058237478905388
26.33,1083713.0,13.89590458853208,3.3079849999399764
17.53,788925.0,13.578427805822393,2.9193910402972683
2.94,422133.0,12.95307807815943,1.3711807233098425
14.6,609376.0,13.320192402780144,2.747270914255491
3.13,448676.0,13.014058531457053,1.4182774069729414
37.56,2438280.0,14.706803840790146,3.652215469742345
107.15,3019187.0,14.920498479025726,4.683519152399068
11.81,393493.0,12.88282109894698,2.550226115908643
8.0,1147582.0,13.95316854945575,2.1972245773362196
4.13,641106.0,13.370951648649166,1.6351056591826783
61.72,2766556.0,14.833114144758872,4.138680376042152
35.98,1362715.0,14.124990325064742,3.610377225958979
313.83,9806639.0,16.098570265227146,5.752032810604912
7.77,1223076.0,14.016880372622003,2.1713368063840917
4.26,661595.0,13.402410376724127,1.6601310267496185
5.64,898130.0,13.708071216377663,1.8931119634883424
11.82,1799359.0,14.402941604085974,2.551006451492524
3.47,543125.0,13.205096616196876,1.4973884086254776
4.55,715914.0,13.48131672381179,1.713797927758343
17.64,818336.0,13.615029511184341,2.925309809257445
2.18,312563.0,12.652564527189936,1.1568811967920856
10.97,787426.0,13.576525946972463,2.482403519569882
22.89,610711.0,13.322380768600622,3.173459961337718
3.31,540292.0,13.199866863982916,1.4609379041156565
8.98,591249.0,13.28999421878828,2.300583090323373
27.81,1135402.0,13.942498211955892,3.360722549096437
14.87,824483.0,13.622513015093073,2.7644305345383176
54.93,2052896.0,14.53476252426027,4.024100908833496
30.69,1029212.0,13.844304990479793,3.4560011737028296
4.17,698969.0,13.457363101839988,1.6428726885203377
37.03,2127903.0,14.570648015644105,3.638375321940168
39.45,2449644.0,14.711453674063003,3.700066643504501
158.48,7890842.0,15.881213531221096,5.071918522513154
15.18,707419.0,13.469379827901212,2.7837759116303458
3.3,522229.0,13.16586338285018,1.4586150226995167
71.08,2002279.0,14.509797089217646,4.277776613300082
17.08,2755115.0,14.828970104945908,2.89480635496403
5.99,962457.0,13.777245707828346,1.944480556245719
15.42,2408523.0,14.69452466971109,2.7985001040242823
11.51,1821380.0,14.415105562525266,2.5265283244788197
67.71,2636908.0,14.785117955828335,4.229894749042985
6.37,949123.0,13.763294732912978,1.9974177062012453
7.65,1138343.0,13.945085132699614,2.157559320943788
7.44,1067618.0,13.880941493281831,2.132982308607866
3.47,497991.0,13.11833929162073,1.4973884086254776
5.29,843317.0,13.64509939005212,1.8389610707123492
13.52,2109822.0,14.562114615677677,2.67552700939665
15.37,2204020.0,14.605793977340221,2.7954503913830435
10.7,1697487.0,14.34466006917056,2.4595888418037104
70.51,2814155.0,14.850172952220106,4.2698373000603045
1.38,194839.0,12.17993398792048,0.8671004876833833
23.06,1186165.0,13.98623681501863,3.180550710546533
31.47,1076389.0,13.889123407565052,3.4803165861147547
49.18,1883864.0,14.448836075500072,3.9156165409382764
3.17,455153.0,13.028391102206363,1.4279160358107101
6.98,415975.0,12.938382845271443,2.0769384114617173
16.44,1200287.0,13.998072085962836,2.8587664184808337
5.99,951315.0,13.765601568142776,1.944480556245719
3.57,575602.0,13.263173465934512,1.5195132049061133
43.77,1549490.0,14.253437047867806,3.8015382722528743
6.36,1001261.0,13.816771762311612,1.9960599327407849
6.99,1174094.0,13.976008196028195,2.0781907597781832
5.05,823222.0,13.620982402858997,1.80005827204275
38.45,1028341.0,13.843458354494825,3.6750340472918834
11.82,1768692.0,14.385751413706002,2.551006451492524
4.32,728989.0,13.499415293475586,1.6714733033535532
31.92,1481282.0,14.20841916209843,3.494080375808869
7.94,1230679.0,14.023077420114266,2.190535589185423
17.84,2585176.0,14.765304535534147,2.935982269148217
6.18,926733.0,13.739421856229468,1.9712993830601329
5.36,791370.0,13.581522163339892,1.8500283773520307
16.8,654454.0,13.391558107193736,2.8791984572980396
16.43,765256.0,13.547967004103294,2.8581928595319295
45.6,1758719.0,14.380096829695958,3.8416005411316
25.75,1081044.0,13.893438723877027,3.2865344733420154
3.48,498745.0,13.119852227103925,1.4996230464268938
2.9,415586.0,12.937447257640981,1.3609765531356006
8.53,785659.0,13.574279407851408,2.254444717666111
35.56,2507311.0,14.73472182093268,3.5989547465859495
46.25,2223032.0,14.614383037640469,3.855452653939752
36.48,2588948.0,14.766762559814275,3.6238074573702215
73.48,1947827.0,14.48222546359844,4.310530632968812
147.16,3911266.0,15.179371920392345,4.998292770897869
30.1,1712406.0,14.353410541074519,3.4372078191851885
14.53,2083584.0,14.549600525748742,2.7427736371605955
9.9,1468468.0,14.199730919421826,2.388762789235098
17.74,2802927.0,14.846175143052834,2.930660276810276
4.82,692102.0,13.447490067454284,1.7613002617433464
7.62,1185118.0,13.98535374945035,2.154085084675602
77.14,2045312.0,14.531061391981847,4.358502089626924
31.97,3614274.0,15.100401840211164,3.49559805708364
115.24,3149327.0,14.96269965470969,4.755657019262028
6.7,1089351.0,13.901093582010017,2.0412203288596382
19.11,1119314.0,13.928227449020477,3.001217203784561
64.86,1699536.0,14.34586641899047,4.187531276948218
67.24,2007589.0,14.512445555678584,4.223030903183424
24.64,1079537.0,13.892043729799608,3.2441536320524693
45.21,2306446.0,14.65121880317709,3.833196224882175
43.84,3062345.0,14.934691846856465,3.8031005982039594
17.4,1115020.0,13.924383796779715,2.91235066461494
51.17,2093011.0,14.554114734808739,3.9545076170343014
236.34,9706705.0,16.08832754481424,5.469493712236993
4.27,688491.0,13.44225897762074,1.6620303625532709
101.64,3715817.0,15.128109400321385,4.631227720307381
34.28,1025240.0,13.84043826486903,3.5633162311385904
1.53,241108.0,12.393004392381723,0.928219302739429
4.58,704724.0,13.465562934774969,1.7191887763932197
7.34,621390.0,13.339715792411672,2.1210632163706555
83.55,3967770.0,15.193715034027969,4.4373430753445895
243.13,10025450.0,16.12063751767617,5.4977008702979075
18.13,2999069.0,14.913812798572451,2.9512577834521614
52.49,5973485.0,15.602841234552063,3.979494720543159
6.57,1031313.0,13.84634427531141,2.0241930674493576
13.18,2069163.0,14.542655218931927,2.6518325211039815
157.13,6905825.0,15.747875961132474,5.063417479535225
10.89,1700173.0,14.346241156729915,2.4756977107026903
25.76,4092543.0,15.224677339544098,3.286908235260028
41.74,1072500.0,13.885503862184807,3.755135249891002
190.17,5600945.0,15.538446070009982,5.253163084540927
111.12,3452648.0,15.054652320466854,4.719569726296587
55.2,2517411.0,14.738741947651093,4.028916756899646
35.58,1382032.0,14.139066161461715,3.5995016429627196
11.08,1772182.0,14.387722677952558,2.4915511925066687
69.72,2341558.0,14.666327504811237,4.258728418329388
91.09,4126069.0,15.23283593805352,4.522766359733276
0.35,0.0,0.0,0.30010459245033816
98.57,3962192.0,15.192308217825532,4.600860914399993
85.3,2636113.0,14.784816421013856,4.457829598089382
65.32,2820071.0,14.852272974503256,4.1944915108270395
19.3,1410918.0,14.15975182309219,3.0106208860477417
23.23,2837589.0,14.858465658330463,3.1875915348284343
9.95,798735.0,13.590785757133734,2.3933394562625097
5.92,952177.0,13.76650727108581,1.9344157696295783
26.45,1529309.0,14.24032721125422,3.3123661679555396
12.26,445232.0,13.006353019625697,2.5847519847577165
21.52,3087318.0,14.942813634718165,3.1144038032714896
7.56,1039484.0,13.854235956161661,2.1471001901536506
104.45,3599369.0,15.096269388112052,4.658236906924784
7.06,1062869.0,13.87648335445499,2.0869135565185366
2.01,305648.0,12.630192663735505,1.1019400787607843
4.15,666564.0,13.409892938226802,1.6389967146756448
8.06,1266387.0,14.051679311824955,2.203869120054888
39.1,1642665.0,14.311831089683144,3.6913763343125234
24.87,1081702.0,13.894047209026757,3.2530839961979376
100.27,3046719.0,14.929576160079463,4.617790217344194
60.11,2369788.0,14.678311479612084,4.1126755189068245
30.18,4328527.0,15.280738088370653,3.4397768636296306
19.27,820485.0,13.617652126600106,3.0091419604639085
33.78,3635403.0,15.106230804452107,3.549042508926137
28.39,1436354.0,14.17761921252252,3.380654480430826
91.76,5160010.0,15.45644926923842,4.530015512387331
11.37,1630474.0,14.304381941373938,2.5152741864043966
14.39,1384705.0,14.140998400701953,2.733717947850788
49.15,1490806.0,14.214828142041739,3.9150185144079446
15.47,1621055.0,14.298588346697281,2.8015405441895487
35.71,1238491.0,14.029405068463964,3.603049197508743
30.66,1434507.0,14.176332491244054,3.4550540544528663
149.05,4990379.0,15.42302261713287,5.010968571886377
3.79,568345.0,13.250485667173313,1.5665304114228238
14.99,748368.0,13.525651450824544,2.771963526845863
52.95,1527277.0,14.23899762395011,3.9880576917041437
5.88,980395.0,13.79571185066041,1.9286186519452522
3.96,612253.0,13.324902508071961,1.601405740736836
93.04,2508322.0,14.73512496032129,4.543720223671869
3.99,589512.0,13.287052051303347,1.6074359097634274
11.41,904078.0,13.714672024936615,2.5185025992165158
